"X","place_of_purchase","port_arrival","n_arrived","lon_start","lat_start","lon_end","lat_end"
2619,"West Central Africa and St. Helena","British Caribbean",994,-5.7089241,-15.9650104,-76.7907214,17.9686962
2620,"West Central Africa and St. Helena","Buenos Aires",6813,-5.7089241,-15.9650104,-58.3815591,-34.6036844
2621,"West Central Africa and St. Helena","Cadiz",2,-5.7089241,-15.9650104,-6.2885962,36.5270612
2622,"West Central Africa and St. Helena","Campeche",286,-5.7089241,-15.9650104,-90.5349087,19.8301251
2623,"West Central Africa and St. Helena","Campos",2692,-5.7089241,-15.9650104,-95.5944428,37.0400119
2624,"West Central Africa and St. Helena","Cap Francais",67385,-5.7089241,-15.9650104,-72.2067681,19.7370362
2625,"West Central Africa and St. Helena","Cape of Good Hope",489,-5.7089241,-15.9650104,18.4739882,-34.3568425
2626,"West Central Africa and St. Helena","Caracas",243,-5.7089241,-15.9650104,-66.9036063,10.4805937
2627,"West Central Africa and St. Helena","Cartagena",14203,-5.7089241,-15.9650104,-75.4832311,10.3932277
2628,"West Central Africa and St. Helena","Cayenne",1625,-5.7089241,-15.9650104,-52.3134531,4.92242
2629,"West Central Africa and St. Helena","Cayes (Les)",8044,-5.7089241,-15.9650104,-73.7536695,18.2042851
2630,"West Central Africa and St. Helena","Charleston",13547,-5.7089241,-15.9650104,-79.9310512,32.7764749
2631,"West Central Africa and St. Helena","Cuba",392,-5.7089241,-15.9650104,-77.781167,21.521757
2632,"West Central Africa and St. Helena","Cuba, south coast",1,-5.7089241,-15.9650104,-117.886182,33.6945475
2633,"West Central Africa and St. Helena","Cumingsberg",225,-5.7089241,-15.9650104,NA,NA
2634,"West Central Africa and St. Helena","Curacao",676,-5.7089241,-15.9650104,-68.99002,12.16957
2635,"West Central Africa and St. Helena","Danish West Indies",375,-5.7089241,-15.9650104,-66.4108475,18.2345027
2636,"West Central Africa and St. Helena","Demerara",6644,-5.7089241,-15.9650104,-80.2411779,26.1275852
2637,"West Central Africa and St. Helena","Dominica",2217,-5.7089241,-15.9650104,-61.370976,15.414999
2638,"West Central Africa and St. Helena","Essequibo",250,-5.7089241,-15.9650104,-58.5116863,4.2591814
2639,"West Central Africa and St. Helena","France",2,-5.7089241,-15.9650104,2.213749,46.227638
2640,"West Central Africa and St. Helena","Freetown",222,-5.7089241,-15.9650104,-13.2317225,8.4656765
2641,"West Central Africa and St. Helena","French Caribbean",1,-5.7089241,-15.9650104,-80.2734246,26.2866552
2642,"West Central Africa and St. Helena","Grenada",6527,-5.7089241,-15.9650104,-61.679,12.1165
2643,"West Central Africa and St. Helena","Guadeloupe",1,-5.7089241,-15.9650104,-61.551,16.265
2644,"West Central Africa and St. Helena","Guatemala",1,-5.7089241,-15.9650104,-90.230759,15.783471
2645,"West Central Africa and St. Helena","Havana",6329,-5.7089241,-15.9650104,-82.3665956,23.1135925
2646,"West Central Africa and St. Helena","Hispaniola",220,-5.7089241,-15.9650104,-71.5723953,19.0018663
2647,"West Central Africa and St. Helena","Ilha Grande",651,-5.7089241,-15.9650104,-44.2289441,-23.1520839
2648,"West Central Africa and St. Helena","Jacmel",1266,-5.7089241,-15.9650104,-72.5263984,18.2430063
2649,"West Central Africa and St. Helena","Jamaica",20210,-5.7089241,-15.9650104,-77.297508,18.109581
2650,"West Central Africa and St. Helena","Jeremie",382,-5.7089241,-15.9650104,-74.1181234,18.6389698
2651,"West Central Africa and St. Helena","Kingston",49246,-5.7089241,-15.9650104,-94.0385517,39.6441742
2652,"West Central Africa and St. Helena","La Guaira",294,-5.7089241,-15.9650104,-66.9313444,10.6024787
2653,"West Central Africa and St. Helena","Leogane",16860,-5.7089241,-15.9650104,-72.623987,18.5128379
2654,"West Central Africa and St. Helena","Lima",1,-5.7089241,-15.9650104,-77.042754,-12.0463731
2655,"West Central Africa and St. Helena","Louisiana",307,-5.7089241,-15.9650104,-91.9623327,30.9842977
2656,"West Central Africa and St. Helena","Lower James River",54,-5.7089241,-15.9650104,-78.0470161,37.6433132
2657,"West Central Africa and St. Helena","Macae",784,-5.7089241,-15.9650104,-41.9593241,-22.3233696
2658,"West Central Africa and St. Helena","Maldonado",320,-5.7089241,-15.9650104,-54.9634343,-34.9018717
2659,"West Central Africa and St. Helena","Maranhao",2,-5.7089241,-15.9650104,-45.2744159,-4.9609498
2660,"West Central Africa and St. Helena","Margarita",575,-5.7089241,-15.9650104,-96.0971951,36.0155754
2661,"West Central Africa and St. Helena","Marica",721,-5.7089241,-15.9650104,-122.251535,37.838096
2662,"West Central Africa and St. Helena","Martinique",13130,-5.7089241,-15.9650104,-61.024174,14.641528
2663,"West Central Africa and St. Helena","Maryland",2,-5.7089241,-15.9650104,-76.6412712,39.0457549
2664,"West Central Africa and St. Helena","Montevideo",2261,-5.7089241,-15.9650104,-56.1645314,-34.9011127
2665,"West Central Africa and St. Helena","Montserrat",230,-5.7089241,-15.9650104,-62.187366,16.742498
2666,"West Central Africa and St. Helena","New Spain",305,-5.7089241,-15.9650104,-96.7673222,32.9082567
2667,"West Central Africa and St. Helena","Newcastle (Nevis)",1242,-5.7089241,-15.9650104,-62.588414,17.2025656
2668,"West Central Africa and St. Helena","Para",611,-5.7089241,-15.9650104,-54.9306152,-1.9981271
2669,"West Central Africa and St. Helena","Paramaribo",400,-5.7089241,-15.9650104,-55.2038278,5.8520355
2670,"West Central Africa and St. Helena","Patuxent",780,-5.7089241,-15.9650104,-76.6982889,38.7343744
2671,"West Central Africa and St. Helena","Pernambuco",1312,-5.7089241,-15.9650104,-36.954107,-8.8137173
2672,"West Central Africa and St. Helena","Petit-Goave",201,-5.7089241,-15.9650104,-72.8545019,18.4311407
2673,"West Central Africa and St. Helena","Ponta Negro",300,-5.7089241,-15.9650104,-35.1629703,-5.8811012
2674,"West Central Africa and St. Helena","Port-au-Prince",22304,-5.7089241,-15.9650104,-72.3074326,18.594395
2675,"West Central Africa and St. Helena","Port-de-Paix",724,-5.7089241,-15.9650104,-72.8308692,19.9348887
2676,"West Central Africa and St. Helena","Portobelo",410,-5.7089241,-15.9650104,-79.6530174,9.5488889
2677,"West Central Africa and St. Helena","Puerto Rico",715,-5.7089241,-15.9650104,-66.590149,18.220833
2678,"West Central Africa and St. Helena","Rappahannock",223,-5.7089241,-15.9650104,-77.2066465,38.1985853
2679,"West Central Africa and St. Helena","Rio de Janeiro",2689,-5.7089241,-15.9650104,-43.1728965,-22.9068467
2680,"West Central Africa and St. Helena","Rio de Janeiro province",301,-5.7089241,-15.9650104,-43.2094971,-22.9098755
2681,"West Central Africa and St. Helena","Rio de Janeiro, Sao Paulo, Santa Catarina",13,-5.7089241,-15.9650104,-46.658595,-23.6523213
2682,"West Central Africa and St. Helena","Rio de la Hacha",119,-5.7089241,-15.9650104,-72.9167838,11.5384151
2683,"West Central Africa and St. Helena","Rio Grande do Sul Province",1,-5.7089241,-15.9650104,-52.101445,-32.0395116
2684,"West Central Africa and St. Helena","Rio Sao Jeso",285,-5.7089241,-15.9650104,-40.5809936,-19.0523362
2685,"West Central Africa and St. Helena","Saint Ann's Bay",149,-5.7089241,-15.9650104,-77.1973997,18.4329473
2686,"West Central Africa and St. Helena","Saint John (Antigua)",3931,-5.7089241,-15.9650104,-61.846772,17.1274104
2687,"West Central Africa and St. Helena","Saint-Domingue",2157,-5.7089241,-15.9650104,-80.1928557,25.8461305
2688,"West Central Africa and St. Helena","Saint-Marc",3935,-5.7089241,-15.9650104,-118.4201472,34.0589908
2689,"West Central Africa and St. Helena","Samana",80,-5.7089241,-15.9650104,-69.3387664,19.2030757
2690,"West Central Africa and St. Helena","San Domingo (a) Santo Domingo",3,-5.7089241,-15.9650104,-69.9312117,18.4860575
2691,"West Central Africa and St. Helena","Santa Marta",89,-5.7089241,-15.9650104,-74.2110227,11.2403547
2692,"West Central Africa and St. Helena","Santiago de Cuba",2,-5.7089241,-15.9650104,-75.8301537,20.01693
2693,"West Central Africa and St. Helena","Sao Sebastiao",1986,-5.7089241,-15.9650104,-45.4016534,-23.8063468
2694,"West Central Africa and St. Helena","Sao Tome",1,-5.7089241,-15.9650104,6.733343,0.3301924
2695,"West Central Africa and St. Helena","Savannah",875,-5.7089241,-15.9650104,-81.091203,32.0808989
2696,"West Central Africa and St. Helena","South Carolina",350,-5.7089241,-15.9650104,-81.1637245,33.836081
2697,"West Central Africa and St. Helena","South Potomac",70,-5.7089241,-15.9650104,-76.9668698,38.579429
2698,"West Central Africa and St. Helena","Spanish Americas",26,-5.7089241,-15.9650104,-95.712891,37.09024
2699,"West Central Africa and St. Helena","Spanish Caribbean",400,-5.7089241,-15.9650104,-75.066219,40.034881
2700,"West Central Africa and St. Helena","Spanish Circum-Caribbean,unspecified",1232,-5.7089241,-15.9650104,-78.6568942,21.4691137
2701,"West Central Africa and St. Helena","St. Barthelemy",1,-5.7089241,-15.9650104,-62.833333,17.9
2702,"West Central Africa and St. Helena","St. Croix",4568,-5.7089241,-15.9650104,-64.8347992,17.7245968
2703,"West Central Africa and St. Helena","St. Eustatius",317,-5.7089241,-15.9650104,-62.973555,17.4890306
2704,"West Central Africa and St. Helena","St. Helena",1304,-5.7089241,-15.9650104,-5.7089241,-15.9650104
2705,"West Central Africa and St. Helena","St. Kitts",5212,-5.7089241,-15.9650104,-62.7559043,17.3433796
2706,"West Central Africa and St. Helena","St. Lucia",765,-5.7089241,-15.9650104,-60.978893,13.909444
2707,"West Central Africa and St. Helena","St. Maarten",175,-5.7089241,-15.9650104,-63.05483,18.04248
2708,"West Central Africa and St. Helena","St. Thomas",1575,-5.7089241,-15.9650104,-64.8940946,18.3380965
2709,"West Central Africa and St. Helena","St. Vincent",950,-5.7089241,-15.9650104,-92.3393435,34.7502877
2710,"West Central Africa and St. Helena","Suriname",1940,-5.7089241,-15.9650104,-56.027783,3.919305
2711,"West Central Africa and St. Helena","Tortola",1732,-5.7089241,-15.9650104,-64.6332782,18.4334704
2712,"West Central Africa and St. Helena","Trinidad",1345,-5.7089241,-15.9650104,-61.222503,10.691803
2713,"West Central Africa and St. Helena","Trujillo",118,-5.7089241,-15.9650104,-95.9661957,36.1559007
2714,"West Central Africa and St. Helena","Upper James River",1564,-5.7089241,-15.9650104,-78.0470161,37.6433132
2715,"West Central Africa and St. Helena","Venezuela",1,-5.7089241,-15.9650104,-66.58973,6.42375
2716,"West Central Africa and St. Helena","Veracruz",4453,-5.7089241,-15.9650104,-96.1342241,19.173773
2717,"West Central Africa and St. Helena","West Indies (colony unspecified)",270,-5.7089241,-15.9650104,-66.4108475,18.2345027
2718,"West Central Africa and St. Helena","York River",3321,-5.7089241,-15.9650104,-76.3824455,37.2476419
2719,"West Central Africa and St. Helena","Zion Hill",2,-5.7089241,-15.9650104,-95.2126459,37.1924565
2720,"West of Cape Apolonia","Americas, region unspecified",1,NA,NA,-105.2551187,54.5259614
2721,"West of Cape Apolonia","Bahia",2,NA,NA,-117.2470564,32.7722229
2722,"West of Cape Apolonia","Pernambuco",2,NA,NA,-36.954107,-8.8137173
2723,"Whydah","Americas",6,-70.2250032,41.6501164,-105.2551187,54.5259614
2724,"Whydah","Americas, region unspecified",2,-70.2250032,41.6501164,-105.2551187,54.5259614
2725,"Whydah","Antigua",368,-70.2250032,41.6501164,-61.8175207,17.0746557
2726,"Whydah","Bahia",28192,-70.2250032,41.6501164,-117.2470564,32.7722229
2727,"Whydah","Bahia Honda",984,-70.2250032,41.6501164,-81.2546366,24.6698814
2728,"Whydah","Barbados",28228,-70.2250032,41.6501164,-59.543198,13.193887
2729,"Whydah","Basse-Terre",2967,-70.2250032,41.6501164,-61.7064109,16.0144526
2730,"Whydah","Biloxi",834,-70.2250032,41.6501164,-88.8853078,30.3960318
2731,"Whydah","British Caribbean",3,-70.2250032,41.6501164,-76.7907214,17.9686962
2732,"Whydah","British Honduras",203,-70.2250032,41.6501164,NA,NA
2733,"Whydah","Buenos Aires",1649,-70.2250032,41.6501164,-58.3815591,-34.6036844
2734,"Whydah","Cabanas",1064,-70.2250032,41.6501164,-94.801843,39.737959
2735,"Whydah","Campos",107,-70.2250032,41.6501164,-95.5944428,37.0400119
2736,"Whydah","Cap Francais",27715,-70.2250032,41.6501164,-72.2067681,19.7370362
2737,"Whydah","Cardenas",562,-70.2250032,41.6501164,-98.5546461,29.4389654
2738,"Whydah","Cartagena",2899,-70.2250032,41.6501164,-75.4832311,10.3932277
2739,"Whydah","Cayenne",1524,-70.2250032,41.6501164,-52.3134531,4.92242
2740,"Whydah","Cayes (Les)",2407,-70.2250032,41.6501164,-73.7536695,18.2042851
2741,"Whydah","Charleston",783,-70.2250032,41.6501164,-79.9310512,32.7764749
2742,"Whydah","Cuba",3540,-70.2250032,41.6501164,-77.781167,21.521757
2743,"Whydah","Cuba, west coast",1006,-70.2250032,41.6501164,-119.9804118,35.9513437
2744,"Whydah","Cul-de-Sac",296,-70.2250032,41.6501164,-73.5761738,45.5154246
2745,"Whydah","Curacao",8590,-70.2250032,41.6501164,-68.99002,12.16957
2746,"Whydah","Demerara",623,-70.2250032,41.6501164,-80.2411779,26.1275852
2747,"Whydah","Essequibo",636,-70.2250032,41.6501164,-58.5116863,4.2591814
2748,"Whydah","Florida",1,-70.2250032,41.6501164,-81.5157535,27.6648274
2749,"Whydah","Freetown",8063,-70.2250032,41.6501164,-13.2317225,8.4656765
2750,"Whydah","Grenada",822,-70.2250032,41.6501164,-61.679,12.1165
2751,"Whydah","Havana",1229,-70.2250032,41.6501164,-82.3665956,23.1135925
2752,"Whydah","Isla de Pinas",1200,-70.2250032,41.6501164,120.9904207,14.5357947
2753,"Whydah","Jamaica",24525,-70.2250032,41.6501164,-77.297508,18.109581
2754,"Whydah","Key West",411,-70.2250032,41.6501164,-81.7799871,24.5550593
2755,"Whydah","Kingston",16833,-70.2250032,41.6501164,-94.0385517,39.6441742
2756,"Whydah","La Balise",464,-70.2250032,41.6501164,-71.7867219,48.5983561
2757,"Whydah","Leogane",7350,-70.2250032,41.6501164,-72.623987,18.5128379
2758,"Whydah","Lisbon",1,-70.2250032,41.6501164,-9.1393366,38.7222524
2759,"Whydah","Louisiana",450,-70.2250032,41.6501164,-91.9623327,30.9842977
2760,"Whydah","Magari, Manzanillo",800,-70.2250032,41.6501164,-104.30568,19.100665
2761,"Whydah","Maranhao",2,-70.2250032,41.6501164,-45.2744159,-4.9609498
2762,"Whydah","Martinique",21095,-70.2250032,41.6501164,-61.024174,14.641528
2763,"Whydah","Mobile",110,-70.2250032,41.6501164,-95.93437,36.723521
2764,"Whydah","Montego Bay",506,-70.2250032,41.6501164,-77.8938895,18.4762228
2765,"Whydah","Montserrat",413,-70.2250032,41.6501164,-62.187366,16.742498
2766,"Whydah","Newcastle (Nevis)",1204,-70.2250032,41.6501164,-62.588414,17.2025656
2767,"Whydah","Pernambuco",316,-70.2250032,41.6501164,-36.954107,-8.8137173
2768,"Whydah","Petit-Goave",1157,-70.2250032,41.6501164,-72.8545019,18.4311407
2769,"Whydah","Port Royal",851,-70.2250032,41.6501164,-76.8411038,17.9367669
2770,"Whydah","Port-au-Prince",7753,-70.2250032,41.6501164,-72.3074326,18.594395
2771,"Whydah","Port-de-Paix",2,-70.2250032,41.6501164,-72.8308692,19.9348887
2772,"Whydah","Portobelo",1880,-70.2250032,41.6501164,-79.6530174,9.5488889
2773,"Whydah","Puerto Rico",1,-70.2250032,41.6501164,-66.590149,18.220833
2774,"Whydah","Rappahannock",180,-70.2250032,41.6501164,-77.2066465,38.1985853
2775,"Whydah","Rio de Janeiro",256,-70.2250032,41.6501164,-43.1728965,-22.9068467
2776,"Whydah","Saint John (Antigua)",3178,-70.2250032,41.6501164,-61.846772,17.1274104
2777,"Whydah","Saint-Domingue",399,-70.2250032,41.6501164,-80.1928557,25.8461305
2778,"Whydah","Saint-Marc",4783,-70.2250032,41.6501164,-118.4201472,34.0589908
2779,"Whydah","Santiago de Cuba",1,-70.2250032,41.6501164,-75.8301537,20.01693
2780,"Whydah","Santos",530,-70.2250032,41.6501164,-95.2512452,37.3391729
2781,"Whydah","Sao Sebastiao",273,-70.2250032,41.6501164,-45.4016534,-23.8063468
2782,"Whydah","Spanish Americas",1,-70.2250032,41.6501164,-95.712891,37.09024
2783,"Whydah","Spanish Circum-Caribbean,unspecified",1,-70.2250032,41.6501164,-78.6568942,21.4691137
2784,"Whydah","St. Kitts",411,-70.2250032,41.6501164,-62.7559043,17.3433796
2785,"Whydah","St. Thomas",732,-70.2250032,41.6501164,-64.8940946,18.3380965
2786,"Whydah","St. Vincent",378,-70.2250032,41.6501164,-92.3393435,34.7502877
2787,"Whydah","Suriname",11838,-70.2250032,41.6501164,-56.027783,3.919305
2788,"Whydah","Trinidad",1,-70.2250032,41.6501164,-61.222503,10.691803
2789,"Whydah","Upper James River",380,-70.2250032,41.6501164,-78.0470161,37.6433132
2790,"Whydah","Veracruz",2,-70.2250032,41.6501164,-96.1342241,19.173773
2791,"Whydah","York River",315,-70.2250032,41.6501164,-76.3824455,37.2476419
2792,"Wiamba","Barbados",150,NA,NA,-59.543198,13.193887
2793,"Windward + Ivory + Gold + Benin","Americas",1013,NA,NA,-105.2551187,54.5259614
2794,"Windward + Ivory + Gold + Benin","Annotto Bay",190,NA,NA,-122.0371991,47.5340175
2795,"Windward + Ivory + Gold + Benin","Bahia",1,NA,NA,-117.2470564,32.7722229
2796,"Windward + Ivory + Gold + Benin","Barbados",1856,NA,NA,-59.543198,13.193887
2797,"Windward + Ivory + Gold + Benin","Berbice",1118,NA,NA,-57.9804325,5.3904374
2798,"Windward + Ivory + Gold + Benin","Cap Francais",273,NA,NA,-72.2067681,19.7370362
2799,"Windward + Ivory + Gold + Benin","Cayenne",1,NA,NA,-52.3134531,4.92242
2800,"Windward + Ivory + Gold + Benin","Charleston",300,NA,NA,-79.9310512,32.7764749
2801,"Windward + Ivory + Gold + Benin","Curacao",2104,NA,NA,-68.99002,12.16957
2802,"Windward + Ivory + Gold + Benin","Danish West Indies",442,NA,NA,-66.4108475,18.2345027
2803,"Windward + Ivory + Gold + Benin","Demerara",1,NA,NA,-80.2411779,26.1275852
2804,"Windward + Ivory + Gold + Benin","Dutch Guianas",176,NA,NA,NA,NA
2805,"Windward + Ivory + Gold + Benin","Essequibo",2289,NA,NA,-58.5116863,4.2591814
2806,"Windward + Ivory + Gold + Benin","Jamaica",494,NA,NA,-77.297508,18.109581
2807,"Windward + Ivory + Gold + Benin","Kingston",270,NA,NA,-94.0385517,39.6441742
2808,"Windward + Ivory + Gold + Benin","Leogane",204,NA,NA,-72.623987,18.5128379
2809,"Windward + Ivory + Gold + Benin","Martinique",608,NA,NA,-61.024174,14.641528
2810,"Windward + Ivory + Gold + Benin","Petit-Goave",100,NA,NA,-72.8545019,18.4311407
2811,"Windward + Ivory + Gold + Benin","Saint John (Antigua)",2,NA,NA,-61.846772,17.1274104
2812,"Windward + Ivory + Gold + Benin","Saint-Marc",1,NA,NA,-118.4201472,34.0589908
2813,"Windward + Ivory + Gold + Benin","Spanish Circum-Caribbean,unspecified",180,NA,NA,-78.6568942,21.4691137
2814,"Windward + Ivory + Gold + Benin","St. Eustatius",1511,NA,NA,-62.973555,17.4890306
2815,"Windward + Ivory + Gold + Benin","St. Kitts",102,NA,NA,-62.7559043,17.3433796
2816,"Windward + Ivory + Gold + Benin","Suriname",28072,NA,NA,-56.027783,3.919305
2817,"Windward Coast","Americas",2,NA,NA,-105.2551187,54.5259614
2818,"Windward Coast","Annapolis",128,NA,NA,-76.4921829,38.9784453
2819,"Windward Coast","Antigua",140,NA,NA,-61.8175207,17.0746557
2820,"Windward Coast","Barbados",6610,NA,NA,-59.543198,13.193887
2821,"Windward Coast","Basse-Terre",773,NA,NA,-61.7064109,16.0144526
2822,"Windward Coast","Black River",154,NA,NA,-90.8112067,36.2930747
2823,"Windward Coast","Boston",77,NA,NA,-71.0588801,42.3600825
2824,"Windward Coast","British Caribbean",199,NA,NA,-76.7907214,17.9686962
2825,"Windward Coast","Cap Francais",381,NA,NA,-72.2067681,19.7370362
2826,"Windward Coast","Cayenne",79,NA,NA,-52.3134531,4.92242
2827,"Windward Coast","Cayes (Les)",124,NA,NA,-73.7536695,18.2042851
2828,"Windward Coast","Charleston",4175,NA,NA,-79.9310512,32.7764749
2829,"Windward Coast","Cul-de-Sac",240,NA,NA,-73.5761738,45.5154246
2830,"Windward Coast","Curacao",1,NA,NA,-68.99002,12.16957
2831,"Windward Coast","Demerara",997,NA,NA,-80.2411779,26.1275852
2832,"Windward Coast","Dominica",1319,NA,NA,-61.370976,15.414999
2833,"Windward Coast","Essequibo",415,NA,NA,-58.5116863,4.2591814
2834,"Windward Coast","Falmouth (Jam.)",240,NA,NA,-77.656476,18.4928457
2835,"Windward Coast","Freetown",440,NA,NA,-13.2317225,8.4656765
2836,"Windward Coast","Grenada",2467,NA,NA,-61.679,12.1165
2837,"Windward Coast","Havana",562,NA,NA,-82.3665956,23.1135925
2838,"Windward Coast","Jamaica",2469,NA,NA,-77.297508,18.109581
2839,"Windward Coast","Kingston",8431,NA,NA,-94.0385517,39.6441742
2840,"Windward Coast","Lucea (a) St. Lucea",159,NA,NA,-78.1763937,18.4504186
2841,"Windward Coast","Martinique",901,NA,NA,-61.024174,14.641528
